playerID,playerPositionIDN,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,targetPositionIDN,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,start_sector,end_sector,playerName
4610,LB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1095,1270,244.32,435.32,Label40,21.58,8,8,O. Wendt
4610,LB,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1095,1270,244.32,435.32,Label40,21.58,8,8,O. Wendt
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1142,1293,443.32,446.32,Label47,12.13,8,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1142,1293,443.32,446.32,Label47,12.13,8,8,M. Dahoud
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,985,1272,501.32,466.32,Label51,23.25,11,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,985,1272,501.32,466.32,Label51,23.25,11,12,L. Stindl
39479,RCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,985,1272,501.32,466.32,Label51,23.25,11,12,L. Stindl
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1151,1284,311.32,487.32,Label93,18.48,8,12,T. Hazard
156709,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1151,1284,311.32,487.32,Label93,18.48,8,12,T. Hazard
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1040,1271,598.32,491.32,Label96,20.7,11,12,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1040,1271,598.32,491.32,Label96,20.7,11,12,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1040,1271,598.32,491.32,Label96,20.7,11,12,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1056,1115,553.32,391.32,Label54,14.67,12,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1056,1115,553.32,391.32,Label54,14.67,12,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1056,1115,553.32,391.32,Label54,14.67,12,8,M. Dahoud
205485,RCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1056,1115,553.32,391.32,Label54,14.67,12,8,M. Dahoud
16087,LCB,UDARAC,UDARAC U OKVIR,GLAVOM,0,0,1215,1266,336.32,391.32,Label32,6.24,8,8,H. Nordtveit
16087,LCB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1215,1266,336.32,391.32,Label32,6.24,8,8,H. Nordtveit
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,GLAVOM,0,0,1233,1269,488.32,490.32,Label90,2.89,12,12,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1233,1269,488.32,490.32,Label90,2.89,12,12,G. Xhaka
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,261,78,324.32,390.32,Label46,15.75,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,261,78,324.32,390.32,Label46,15.75,5,5,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,261,78,324.32,390.32,Label46,15.75,5,5,L. Stindl
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,376,73,361.32,369.32,Label96,24.35,6,5,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,376,73,361.32,369.32,Label96,24.35,6,5,G. Xhaka
102647,LCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,376,73,361.32,369.32,Label96,24.35,6,5,G. Xhaka
185121,RB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,180,80,602.32,438.32,Label19,16.19,9,5,J. Hofmann
185121,RB,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,180,80,602.32,438.32,Label19,16.19,9,5,J. Hofmann
185121,RB,UDARAC,UDARAC U OKVIR,LOS,0,0,180,80,602.32,438.32,Label19,16.19,9,5,J. Hofmann
156709,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,134,110,424.32,425.32,Label40,1.93,5,5,T. Hazard
156709,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,134,110,424.32,425.32,Label40,1.93,5,5,T. Hazard
156709,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,127,109,435.32,432.32,Label29,1.46,5,5,T. Hazard
156709,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,127,109,435.32,432.32,Label29,1.46,5,5,T. Hazard
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,172,142,543.32,513.32,Label65,3.52,9,9,F. Johnson
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,172,142,543.32,513.32,Label65,3.52,9,9,F. Johnson
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,172,142,543.32,513.32,Label65,3.52,9,9,F. Johnson
16894,LW,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,172,142,543.32,513.32,Label65,3.52,9,9,F. Johnson
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,145,50,510.32,408.32,Label13,11.6,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,145,50,510.32,408.32,Label13,11.6,9,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,145,50,510.32,408.32,Label13,11.6,9,5,Raffael
156709,RCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,229,113,578.32,461.32,Label38,13.69,9,9,T. Hazard
156709,RCF,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,229,113,578.32,461.32,Label38,13.69,9,9,T. Hazard
156709,RCF,UDARAC,UDARAC U OKVIR,LOS,0,0,229,113,578.32,461.32,Label38,13.69,9,9,T. Hazard
16894,LW,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1130,1295,500.32,407.32,Label44,15.47,12,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1130,1295,500.32,407.32,Label44,15.47,12,8,F. Johnson
16894,LW,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1130,1295,500.32,407.32,Label44,15.47,12,8,F. Johnson
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,969,1250,474.32,434.32,Label17,22.83,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,LOS,0,0,969,1250,474.32,434.32,Label17,22.83,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,969,1250,474.32,434.32,Label17,22.83,11,8,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,969,1250,474.32,434.32,Label17,22.83,11,8,M. Dahoud
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1100,1283,460.32,485.32,Label94,14.86,12,12,O. Wendt
4610,LB,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1100,1283,460.32,485.32,Label94,14.86,12,12,O. Wendt
102647,LCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,959,1280,461.32,453.32,Label45,25.8,11,12,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,959,1280,461.32,453.32,Label45,25.8,11,12,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,959,1280,461.32,453.32,Label45,25.8,11,12,G. Xhaka
102647,LCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,959,1280,461.32,453.32,Label45,25.8,11,12,G. Xhaka
156709,RCM,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1236,1295,423.32,429.32,Label39,4.76,8,8,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1236,1295,423.32,429.32,Label39,4.76,8,8,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1236,1295,423.32,429.32,Label39,4.76,8,8,T. Hazard
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,1227,1286,403.32,371.32,Label57,5.47,8,8,L. Stindl
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1227,1286,403.32,371.32,Label57,5.47,8,8,L. Stindl
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,1227,1286,403.32,371.32,Label57,5.47,8,8,L. Stindl
156709,RCM,UDARAC,UDARAC U OKVIR,IZ VOLEJA,0,0,1155,1273,422.32,431.32,Label28,9.51,8,8,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,LIJEVA NOGA,0,0,1155,1273,422.32,431.32,Label28,9.51,8,8,T. Hazard
156709,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1155,1273,422.32,431.32,Label28,9.51,8,8,T. Hazard
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,208,63,466.32,480.32,Label59,11.71,9,9,L. Stindl
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,208,63,466.32,480.32,Label59,11.71,9,9,L. Stindl
39479,LCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,208,63,466.32,480.32,Label59,11.71,9,9,L. Stindl
11500,ST,UDARAC,UDARAC IZVAN OKVIRA,PO ZEMLJI,0,0,147,64,565.32,306.32,Label98,23.18,9,5,Raffael
11500,ST,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,147,64,565.32,306.32,Label98,23.18,9,5,Raffael
11500,ST,UDARAC,UDARAC IZVAN OKVIRA,LIJEVA NOGA,0,0,147,64,565.32,306.32,Label98,23.18,9,5,Raffael
156709,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,224,65,605.32,367.32,Label90,24.07,9,5,T. Hazard
156709,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,224,65,605.32,367.32,Label90,24.07,9,5,T. Hazard
11500,ST,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,215,50,428.32,424.32,Label40,13.26,5,5,Raffael
11500,ST,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,215,50,428.32,424.32,Label40,13.26,5,5,Raffael
11500,ST,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,215,50,428.32,424.32,Label40,13.26,5,5,Raffael
16894,RW,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,214,66,272.32,450.32,Label68,19.34,5,9,F. Johnson
16894,RW,UDARAC,UDARAC IZVAN OKVIRA,IZ VOLEJA,0,0,214,66,272.32,450.32,Label68,19.34,5,9,F. Johnson
16894,RW,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,214,66,272.32,450.32,Label68,19.34,5,9,F. Johnson
101192,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,180,50,292.32,428.32,Label21,15.65,5,5,P. Herrmann
101192,RCM,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,180,50,292.32,428.32,Label21,15.65,5,5,P. Herrmann
101192,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,180,50,292.32,428.32,Label21,15.65,5,5,P. Herrmann
16087,LCB,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,385,65,559.32,444.32,Label32,27.53,10,5,H. Nordtveit
16087,LCB,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,385,65,559.32,444.32,Label32,27.53,10,5,H. Nordtveit
16087,LCB,UDARAC,UDARAC U OKVIR,ZONA,0,0,385,65,559.32,444.32,Label32,27.53,10,5,H. Nordtveit
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,125,50,583.32,452.32,Label9,12.74,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,125,50,583.32,452.32,Label9,12.74,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,125,50,583.32,452.32,Label9,12.74,9,9,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,125,50,583.32,452.32,Label9,12.74,9,9,Raffael
16894,RW,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,163,111,322.32,373.32,Label41,6.04,5,5,F. Johnson
16894,RW,UDARAC,UDARAC U OKVIR,LOS,0,0,163,111,322.32,373.32,Label41,6.04,5,5,F. Johnson
16894,RW,UDARAC,UDARAC U OKVIR,ZONA,0,0,163,111,322.32,373.32,Label41,6.04,5,5,F. Johnson
16894,RW,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,163,111,322.32,373.32,Label41,6.04,5,5,F. Johnson
205485,RCM,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,451,94,465.32,421.32,Label27,28.93,10,5,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,LOS,0,0,451,94,465.32,421.32,Label27,28.93,10,5,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,ZONA,0,0,451,94,465.32,421.32,Label27,28.93,10,5,M. Dahoud
205485,RCM,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,451,94,465.32,421.32,Label27,28.93,10,5,M. Dahoud
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,310,98,320.32,372.32,Label45,17.6,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LOS,0,0,310,98,320.32,372.32,Label45,17.6,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,310,98,320.32,372.32,Label45,17.6,5,5,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,310,98,320.32,372.32,Label45,17.6,5,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,254,58,575.32,323.32,Label97,26.73,9,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,254,58,575.32,323.32,Label97,26.73,9,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,254,58,575.32,323.32,Label97,26.73,9,5,Raffael
11500,LCF,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,254,58,575.32,323.32,Label97,26.73,9,5,Raffael
39479,RCF,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,0,1122,1261,542.32,448.32,Label24,13.77,12,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ODLICAN,0,0,1122,1261,542.32,448.32,Label24,13.77,12,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1122,1261,542.32,448.32,Label24,13.77,12,8,L. Stindl
39479,RCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1122,1261,542.32,448.32,Label24,13.77,12,8,L. Stindl
11500,LCF,UDARAC,UDARAC U OKVIR,PO ZEMLJI,0,0,1105,1260,372.32,421.32,Label41,13.14,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,LOS,0,0,1105,1260,372.32,421.32,Label41,13.14,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,IZ VOLEJA,0,0,1105,1260,372.32,421.32,Label41,13.14,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,ZONA,0,0,1105,1260,372.32,421.32,Label41,13.14,8,8,Raffael
11500,LCF,UDARAC,UDARAC U OKVIR,DESNA NOGA,0,0,1105,1260,372.32,421.32,Label41,13.14,8,8,Raffael
101192,RCM,UDARAC,UDARAC IZVAN OKVIRA,PO ZRAKU,0,0,1118,1280,450.32,474.32,Label51,13.17,12,12,P. Herrmann
101192,RCM,UDARAC,UDARAC IZVAN OKVIRA,LOS,0,0,1118,1280,450.32,474.32,Label51,13.17,12,12,P. Herrmann
101192,RCM,UDARAC,UDARAC IZVAN OKVIRA,ZONA,0,0,1118,1280,450.32,474.32,Label51,13.17,12,12,P. Herrmann
101192,RCM,UDARAC,UDARAC IZVAN OKVIRA,DESNA NOGA,0,0,1118,1280,450.32,474.32,Label51,13.17,12,12,P. Herrmann
