ID,gameID,actionStartTime,actionEndTime,actionID,bindedActionID,actionOptionID,playerID,actionIDNaziv,bindedActionIDN,actionOptionIDN,targetPlayerID,playerPositionIDN,targetPositionIDN,touchNumber,playerTeam,actionPosX1,actionPosX2,actionPosY1,actionPosY2,goalZone,distance,refPositionX,refPositionY,startPossTime,endPossTime,gameTimeSection,playerPositionID,targetPositionID,awayTeamSide,action_duration,poss_duration,start_sector,end_sector,ref_sector,domaci,gosti,domaciFormacija,gostiFormacija,gameDate,gameTime,stadium,referee,climate,luna,temperature,viewers,domaciID,gostiID,homeTeamFormacijaID,awayTeamFormacijaID,Pogodaka_domaci,Score_domaci,Pogodaka_gosti,Score_gosti,Assignments
6761912,6681,553.88,554.37,13,0,87,212914,KORNER,0,IZGUBLJEN KORNER,0,RB,0,1,home,1249,1308,251.32,220.32,,5.43,0,0.0,553.88,554.37,FirstHalf,4,0,left,0.49,0.49,8,4,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761913,6681,553.88,554.37,17,13,301,212914,OBRANA OD PROTIVNIKA,KORNER,OTKLONJENA OPASNOST,0,RB,0,1,home,1249,1308,251.32,220.32,,5.43,0,0.0,553.88,554.37,FirstHalf,4,0,left,0.49,0.49,8,4,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761970,6681,663.96,667.16,30,31,119,199745,UDARAC,UDARAC U OKVIR,ODLICAN,0,LCM,0,4,home,271,91,530.32,430.32,Label39,16.81,0,0.0,663.96,666.39,FirstHalf,15,0,left,3.2,2.43,9,5,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761971,6681,663.96,667.16,30,31,140,199745,UDARAC,UDARAC U OKVIR,PO ZRAKU,0,LCM,0,4,home,271,91,530.32,430.32,Label39,16.81,0,0.0,663.96,666.39,FirstHalf,15,0,left,3.2,2.43,9,5,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761972,6681,663.96,667.16,6,31,167,199745,DRIBLING,UDARAC U OKVIR,SA ZAVRSNIM UDARCEM,0,LCM,0,4,home,271,91,530.32,430.32,Label39,16.81,0,0.0,663.96,666.39,FirstHalf,15,0,left,3.2,2.43,9,5,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761980,6681,685.32,687.09,248,0,0,5335,NETOCNO DODAVANJE,0,0,115078,LB,LW,1,home,849,876,553.32,419.32,,11.68,0,0.0,685.32,685.45,FirstHalf,2,20,left,1.77,0.13,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761981,6681,685.32,687.09,218,248,248,5335,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,115078,LB,LW,1,home,849,876,553.32,419.32,,11.68,0,0.0,685.32,685.45,FirstHalf,2,20,left,1.77,0.13,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761988,6681,710.81,716.0,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,5,home,843,876,359.32,533.32,,15.14,0,0.0,710.81,714.17,FirstHalf,14,13,left,5.19,3.36,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761989,6681,716.0,718.26,247,0,0,21022,TOCNO DODAVANJE,0,0,5335,LCB,LB,2,home,864,840,554.32,757.32,,17.5,0,0.0,716.0,717.61,FirstHalf,13,2,left,2.26,1.61,11,15,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761990,6681,718.26,723.01,247,0,0,5335,TOCNO DODAVANJE,0,0,21022,LB,LCB,5,home,810,952,665.32,522.32,,16.74,0,0.0,718.26,721.52,FirstHalf,2,13,left,4.75,3.26,11,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761991,6681,723.01,725.49,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,2,home,955,900,483.32,254.32,,20.11,0,0.0,723.01,724.72,FirstHalf,13,14,left,2.48,1.71,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761992,6681,725.49,730.45,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,4,home,897,987,280.32,516.32,,21.48,0,0.0,725.49,727.66,FirstHalf,14,13,left,4.96,2.17,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761994,6681,733.99,736.52,247,0,0,39442,TOCNO DODAVANJE,0,0,1790,RCB,RCM,2,home,883,965,205.32,336.32,,13.01,0,0.0,733.99,735.77,FirstHalf,14,16,left,2.53,1.78,3,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761995,6681,736.52,739.11,247,0,0,1790,TOCNO DODAVANJE,0,0,21022,RCM,LCB,2,home,965,960,362.32,580.32,,18.69,0,0.0,736.52,738.13,FirstHalf,16,13,left,2.59,1.61,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761996,6681,739.11,741.43,247,0,0,21022,TOCNO DODAVANJE,0,0,1770,LCB,LW,2,home,898,836,572.32,538.32,,5.77,0,0.0,739.11,740.64,FirstHalf,13,20,left,2.32,1.53,11,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761997,6681,741.43,743.62,247,0,0,1770,TOCNO DODAVANJE,0,0,1790,LW,RCM,2,home,856,929,530.32,407.32,,12.06,0,0.0,741.43,742.04,FirstHalf,20,16,left,2.19,0.61,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6761999,6681,746.55,748.54,247,0,0,39442,TOCNO DODAVANJE,0,0,212914,RCB,RB,3,home,928,815,143.32,58.32,,11.64,0,0.0,746.55,747.44,FirstHalf,14,4,left,1.99,0.89,3,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762047,6681,829.82,829.82,7,0,341,1790,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,29485,RCM,ST,0,home,771,0,553.32,0.0,,0.0,0,0.0,829.82,829.82,FirstHalf,16,11,left,0.0,0.0,11,0,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762048,6681,829.82,830.1,248,0,0,1790,NETOCNO DODAVANJE,0,0,29485,RCM,ST,1,home,769,754,545.32,547.32,,1.21,0,0.0,829.82,829.96,FirstHalf,16,11,left,0.28,0.14,11,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762049,6681,829.82,830.1,218,248,248,1790,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,29485,RCM,ST,1,home,769,754,545.32,547.32,,1.21,0,0.0,829.82,829.96,FirstHalf,16,11,left,0.28,0.14,11,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762055,6681,832.52,835.62,247,0,0,199745,TOCNO DODAVANJE,0,0,212914,LCM,RB,1,home,807,855,431.32,149.32,,24.47,0,0.0,832.52,832.66,FirstHalf,15,4,left,3.1,0.14,7,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762056,6681,832.52,835.62,15,247,247,199745,LOPTA PO ZRAKU,TOCNO DODAVANJE,TOCNO DODAVANJE,212914,LCM,RB,1,home,807,855,431.32,149.32,,24.47,0,0.0,832.52,832.66,FirstHalf,15,4,left,3.1,0.14,7,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762060,6681,835.62,836.94,247,0,0,212914,TOCNO DODAVANJE,0,0,16520,RB,RW,1,home,858,776,141.32,134.32,,6.61,0,0.0,835.62,835.67,FirstHalf,4,21,left,1.32,0.05,3,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762061,6681,836.94,839.33,248,0,0,16520,NETOCNO DODAVANJE,0,0,5949,RW,LCB,1,home,772,617,129.32,183.32,,13.28,0,0.0,836.94,837.08,FirstHalf,21,13,left,2.39,0.14,3,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762062,6681,836.94,839.33,371,248,374,16520,IZGUBLJENA LOPTA,NETOCNO DODAVANJE,IZGUBLJENA U DRIBLINGU,5949,RW,LCB,1,home,772,617,129.32,183.32,,13.28,0,0.0,836.94,837.08,FirstHalf,21,13,left,2.39,0.14,3,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762071,6681,869.64,871.35,247,0,0,8570,TOCNO DODAVANJE,0,0,1790,GK,RCM,1,home,1228,972,318.32,340.32,,20.65,0,0.0,869.64,869.79,FirstHalf,1,16,left,1.71,0.15,8,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762072,6681,871.35,874.41,247,0,0,1790,TOCNO DODAVANJE,0,0,21022,RCM,LCB,4,home,964,999,391.32,583.32,,16.69,0,0.0,871.35,873.48,FirstHalf,16,13,left,3.06,2.13,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762074,6681,876.78,878.99,247,0,0,1790,TOCNO DODAVANJE,0,0,1770,RCM,LW,2,home,910,830,423.32,447.32,,6.74,0,0.0,876.78,878.4,FirstHalf,16,20,left,2.21,1.62,7,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762075,6681,878.99,883.5,247,0,0,1770,TOCNO DODAVANJE,0,0,39442,LW,RCB,5,home,786,830,406.32,171.32,,20.45,0,0.0,878.99,882.59,FirstHalf,20,14,left,4.51,3.6,7,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762089,6681,903.5,904.32,19,247,72,1790,OSTALA DODAVANJA,TOCNO DODAVANJE,GLAVOM,199745,RCM,LCM,1,home,717,688,249.32,217.32,,3.59,0,0.0,903.5,903.64,FirstHalf,16,15,left,0.82,0.14,7,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762090,6681,904.32,906.17,247,0,0,199745,TOCNO DODAVANJE,0,0,212914,LCM,RB,2,home,697,825,210.32,145.32,,11.69,0,0.0,904.32,904.97,FirstHalf,15,4,left,1.85,0.65,2,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762092,6681,906.17,908.19,247,0,0,212914,TOCNO DODAVANJE,0,0,39442,RB,RCB,2,home,825,865,194.32,290.32,,8.83,0,0.0,906.17,907.84,FirstHalf,4,14,left,2.02,1.67,3,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762093,6681,908.19,911.42,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,home,857,903,319.32,479.32,,14.2,0,0.0,908.19,909.81,FirstHalf,14,13,left,3.23,1.62,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762094,6681,911.42,913.29,247,0,0,21022,TOCNO DODAVANJE,0,0,5335,LCB,LB,2,home,901,892,512.32,610.32,,8.43,0,0.0,911.42,912.91,FirstHalf,13,2,left,1.87,1.49,11,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762096,6681,916.54,919.28,247,0,0,21022,TOCNO DODAVANJE,0,0,39442,LCB,RCB,2,home,924,926,366.32,234.32,,11.31,0,0.0,916.54,918.02,FirstHalf,13,14,left,2.74,1.48,7,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762097,6681,919.28,921.92,247,0,0,39442,TOCNO DODAVANJE,0,0,199745,RCB,LCM,2,home,907,831,203.32,96.32,,11.01,0,0.0,919.28,920.83,FirstHalf,14,15,left,2.64,1.55,3,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762098,6681,921.92,924.13,247,0,0,199745,TOCNO DODAVANJE,0,0,1770,LCM,LW,2,home,822,775,134.32,219.32,,8.2,0,0.0,921.92,923.53,FirstHalf,15,20,left,2.21,1.61,3,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762103,6681,934.51,939.14,247,0,0,5335,TOCNO DODAVANJE,0,0,8570,LB,GK,3,home,862,1052,767.32,523.32,,25.89,0,0.0,934.51,936.32,FirstHalf,2,1,left,4.63,1.81,15,12,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762104,6681,934.51,939.14,213,247,247,5335,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,LB,GK,3,home,862,1052,767.32,523.32,,25.89,0,0.0,934.51,936.32,FirstHalf,2,1,left,4.63,1.81,15,12,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762110,6681,945.93,949.25,218,248,248,16520,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,5949,RW,LCB,1,home,535,398,128.32,152.32,,11.19,0,0.0,945.93,946.06,FirstHalf,21,13,left,3.32,0.13,2,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762116,6681,953.14,955.87,248,0,0,199745,NETOCNO DODAVANJE,0,0,5949,LCM,LCB,1,home,773,491,106.32,197.32,,23.96,0,0.0,953.14,953.27,FirstHalf,15,13,left,2.73,0.13,3,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762117,6681,953.14,955.87,15,248,248,199745,LOPTA PO ZRAKU,NETOCNO DODAVANJE,NETOCNO DODAVANJE,5949,LCM,LCB,1,home,773,491,106.32,197.32,,23.96,0,0.0,953.14,953.27,FirstHalf,15,13,left,2.73,0.13,3,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762122,6681,961.21,962.9,248,0,0,39442,NETOCNO DODAVANJE,0,0,2034,RCB,CAM,1,home,883,784,123.32,141.32,,8.1,0,0.0,961.21,961.33,FirstHalf,14,9,left,1.69,0.12,3,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762187,6681,1029.65,1031.62,218,248,248,1790,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,97021,RCM,LB,1,home,623,428,200.32,75.32,,18.98,0,0.0,1029.65,1029.78,FirstHalf,16,2,left,1.97,0.13,2,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762192,6681,1046.02,1048.47,247,0,0,212914,TOCNO DODAVANJE,0,0,39442,RB,RCB,1,home,422,711,38.32,123.32,,24.33,0,0.0,1046.02,1046.15,FirstHalf,4,14,left,2.45,0.13,2,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762193,6681,1046.02,1048.47,211,247,247,212914,NIJE IZGUBLJENA,TOCNO DODAVANJE,TOCNO DODAVANJE,39442,RB,RCB,1,home,422,711,38.32,123.32,,24.33,0,0.0,1046.02,1046.15,FirstHalf,4,14,left,2.45,0.13,2,3,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762194,6681,1048.47,1052.01,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,home,760,836,193.32,397.32,,18.52,0,0.0,1048.47,1050.53,FirstHalf,14,13,left,3.54,2.06,3,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762199,6681,1064.67,1066.84,248,0,0,5335,NETOCNO DODAVANJE,0,0,74560,LB,RB,2,home,751,552,738.32,685.32,,16.62,0,0.0,1064.67,1065.65,FirstHalf,2,4,left,2.17,0.98,15,14,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762219,6681,1116.07,1122.75,275,248,248,8570,UHVACENA LOPTA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,8570,GK,GK,5,away,497,1158,776.32,648.32,,54.23,0,0.0,1116.07,1119.26,FirstHalf,1,1,left,6.68,3.19,14,12,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762247,6681,1169.28,1173.85,33,248,109,16520,ZALEDE,NETOCNO DODAVANJE,MINIMALNO ZALEDE,1882,RW,GK,0,home,327,116,316.32,401.32,,39.05,0,0.0,1169.28,1171.07,FirstHalf,21,1,left,4.57,1.79,5,5,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762248,6681,1169.28,1173.85,211,248,248,22870,NIJE IZGUBLJENA,NETOCNO DODAVANJE,NETOCNO DODAVANJE,1882,CAM,GK,2,home,573,116,556.32,401.32,,39.05,0,0.0,1169.28,1171.07,FirstHalf,9,1,left,4.57,1.79,10,5,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762262,6681,1190.68,1190.68,7,0,340,39442,DUEL IGRACA,0,DOBIVEN DUEL,29485,RCB,ST,0,home,968,0,507.32,0.0,,0.0,0,0.0,1190.68,1190.68,FirstHalf,14,11,left,0.0,0.0,11,0,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762263,6681,1190.68,1191.93,248,0,0,39442,NETOCNO DODAVANJE,0,0,205987,RCB,RCM,1,home,968,911,516.32,365.32,,13.72,0,0.0,1190.68,1190.83,FirstHalf,14,16,left,1.25,0.15,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762264,6681,1190.68,1191.93,11,248,11,39442,KLIZECI START,NETOCNO DODAVANJE,KLIZECI START,205987,RCB,RCM,1,home,968,911,516.32,365.32,,13.72,0,0.0,1190.68,1190.83,FirstHalf,14,16,left,1.25,0.15,11,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762339,6681,1293.05,1296.94,247,0,0,39442,TOCNO DODAVANJE,0,0,16520,RCB,RW,4,home,615,424,340.32,179.32,,20.63,0,0.0,1293.05,1295.45,FirstHalf,14,21,left,3.89,2.4,6,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762340,6681,1296.94,1299.91,247,0,0,16520,TOCNO DODAVANJE,0,0,199745,RW,LCM,2,home,453,600,176.32,106.32,,13.24,0,0.0,1296.94,1297.77,FirstHalf,21,15,left,2.97,0.83,2,2,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762341,6681,1299.91,1302.57,247,0,0,199745,TOCNO DODAVANJE,0,0,39442,LCM,RCB,2,home,630,731,73.32,225.32,,15.34,0,0.0,1299.91,1301.1,FirstHalf,15,14,left,2.66,1.19,2,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762342,6681,1302.57,1306.21,247,0,0,39442,TOCNO DODAVANJE,0,0,21022,RCB,LCB,2,home,702,806,262.32,523.32,,23.88,0,0.0,1302.57,1304.27,FirstHalf,14,13,left,3.64,1.7,7,11,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762343,6681,1306.21,1312.43,247,0,0,21022,TOCNO DODAVANJE,0,0,8570,LCB,GK,6,home,834,1031,444.32,285.32,,20.88,0,0.0,1306.21,1310.5,FirstHalf,13,1,left,6.22,4.29,7,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762344,6681,1306.21,1312.43,213,247,247,21022,POVRATNA LOPTA GOLMANU,TOCNO DODAVANJE,TOCNO DODAVANJE,8570,LCB,GK,6,home,834,1031,444.32,285.32,,20.88,0,0.0,1306.21,1310.5,FirstHalf,13,1,left,6.22,4.29,7,7,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762360,6681,1344.83,1345.83,7,0,341,21022,DUEL IGRACA,0,DOBIVEN DUEL - U ZRAKU,29485,LCB,ST,0,home,821,0,601.32,0.0,,0.0,0,0.0,1344.83,1345.83,FirstHalf,13,11,left,1.0,1.0,11,0,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762361,6681,1344.64,1347.98,248,0,0,21022,NETOCNO DODAVANJE,0,0,74560,LCB,RB,1,home,818,455,592.32,661.32,,29.76,0,0.0,1344.64,1344.78,FirstHalf,13,4,left,3.34,0.14,11,10,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
6762362,6681,1344.64,1347.98,218,248,248,21022,SKOK GLAVOM,NETOCNO DODAVANJE,NETOCNO DODAVANJE,74560,LCB,RB,1,home,818,455,592.32,661.32,,29.76,0,0.0,1344.64,1344.78,FirstHalf,13,4,left,3.34,0.14,11,10,0,Eintracht Frankfurt,Hamburger SV,4231,4231,2016.02.19 00:00:00,20:30:00,Commerzbank-Arena,13,Kisa,Noc,1,47200,10347,10419,12,12,0,1,0,1,0.0
