,playerID,targetPlayerID,playerPositionIDN,targetPositionIDN,ukupno
459,196633.0,143213.0,LB,LCB,3
460,1802.0,210557.0,CAM,LW,1
461,1790.0,122073.0,RCB,LCF,1
462,1790.0,175390.0,RCB,LB,2
463,8570.0,23179.0,GK,RCB,3
464,199745.0,2022.0,RCM,RCM,2
465,16520.0,23179.0,RW,RCB,2
466,203576.0,23179.0,LW,RCB,1
467,5335.0,205472.0,LCM,LCM,1
468,77888.0,85380.0,ST,GK,1
469,203576.0,16416.0,LW,LW,1
470,196661.0,122073.0,RB,LCF,1
471,5335.0,2022.0,LCM,RCM,1
472,199745.0,205472.0,RCM,LCM,1
473,12956.0,85380.0,LW,GK,1
474,12956.0,23179.0,LW,RCB,1
475,1802.0,175390.0,CAM,LB,1
476,1802.0,201849.0,CAM,RW,1
477,1790.0,23179.0,RCB,RCB,1
478,5335.0,122073.0,LCM,LCF,1
479,1790.0,16416.0,RCB,LW,1
480,16520.0,201849.0,RW,RW,1
481,196661.0,16416.0,RB,LW,1
482,199745.0,54495.0,LCM,RW,1
483,8570.0,170341.0,GK,LW,1
484,199745.0,196.0,LCM,GK,1
485,1770.0,17015.0,LW,RB,3
486,8570.0,75357.0,GK,LCM,3
487,196633.0,2039.0,LB,RCB,5
488,199745.0,53129.0,LCM,LCB,2
489,1790.0,38434.0,RCM,RCM,4
490,1790.0,75357.0,RCM,LCM,2
491,1802.0,75357.0,CAM,LCM,1
492,16520.0,170341.0,RW,LW,1
493,21022.0,54495.0,LCB,RW,1
494,5335.0,53129.0,RB,LCB,3
495,196633.0,17015.0,LB,RB,4
496,77888.0,17015.0,ST,RB,2
497,1770.0,54495.0,LW,RW,3
498,77888.0,2039.0,ST,RCB,3
499,196633.0,53129.0,LB,LCB,1
500,199745.0,75357.0,LCM,LCM,3
501,199745.0,206251.0,LCM,LB,2
502,1790.0,53129.0,RCM,LCB,2
503,196633.0,38434.0,LB,RCM,4
504,5335.0,206251.0,RB,LB,2
505,199745.0,38500.0,LCM,CAM,1
506,16520.0,206251.0,RW,LB,2
507,8570.0,206251.0,GK,LB,2
508,1790.0,54495.0,RCM,RW,2
