,actionPosX1,actionPosX2,actionPosY1,actionPosY2
385,891.0,905.0,353.32,600.32
386,890.0,652.0,309.32,360.32
387,988.0,870.0,187.32,309.32
388,860.0,725.0,228.32,272.32
389,894.0,788.0,244.32,216.32
390,1044.0,862.0,281.32,105.32
391,1005.0,849.0,219.32,220.32
392,970.0,950.0,227.32,402.32
393,833.0,1044.0,315.32,417.32
394,924.0,945.0,358.32,488.32
395,1199.0,1057.0,436.32,400.32
396,1019.0,1120.0,272.32,383.32
397,1096.0,924.0,109.32,178.32
398,843.0,1037.0,591.32,471.32
399,729.0,531.0,514.32,705.32
400,1032.0,899.0,69.32,65.32
401,520.0,588.0,337.32,439.32
402,938.0,974.0,272.32,147.32
403,979.0,855.0,247.32,418.32
