,actionPosX1,actionPosX2,actionPosY1,actionPosY2
1057,711.0,637.0,414.32,685.32
1058,184.0,268.0,204.32,126.32
1059,266.0,162.0,170.32,283.32
1060,489.0,542.0,383.32,618.32
1061,205.0,123.0,256.32,336.32
1062,448.0,455.0,240.32,281.32
1063,556.0,765.0,572.32,643.32
1064,931.0,896.0,548.32,617.32
1065,946.0,942.0,545.32,348.32
1066,1197.0,1176.0,182.32,286.32
1067,1008.0,931.0,538.32,723.32
1068,995.0,934.0,555.32,263.32
1069,886.0,836.0,551.32,578.32
1070,912.0,862.0,539.32,598.32
1071,913.0,861.0,550.32,580.32
1072,656.0,641.0,602.32,528.32
1073,568.0,559.0,668.32,748.32
1074,750.0,623.0,594.32,201.32
1075,756.0,750.0,625.32,502.32
1076,1133.0,1201.0,453.32,415.32
1077,931.0,879.0,594.32,305.32
1078,838.0,769.0,507.32,426.32
1079,876.0,493.0,451.32,97.32
1080,950.0,845.0,511.32,454.32
1081,815.0,726.0,642.32,637.32
1082,761.0,839.0,672.32,619.32
1083,921.0,836.0,571.32,497.32
1084,818.0,783.0,559.32,727.32
1085,641.0,420.0,371.32,753.32
1086,751.0,690.0,479.32,602.32
1087,1028.0,869.0,672.32,695.32
1088,962.0,918.0,551.32,635.32
1089,921.0,814.0,561.32,750.32
1090,882.0,835.0,507.32,421.32
1091,905.0,800.0,496.32,236.32
1092,926.0,877.0,515.32,677.32
1093,661.0,686.0,591.32,293.32
1094,831.0,812.0,603.32,495.32
1095,971.0,875.0,514.32,752.32
1096,946.0,943.0,543.32,302.32
1097,907.0,755.0,500.32,733.32
1098,871.0,623.0,606.32,616.32
1099,1215.0,1231.0,572.32,515.32
1100,972.0,968.0,568.32,578.32
1101,1016.0,936.0,456.32,162.32
1102,846.0,1025.0,560.32,425.32
1103,854.0,810.0,510.32,739.32
1104,833.0,535.0,496.32,334.32
1105,822.0,736.0,562.32,541.32
1106,1030.0,680.0,593.32,580.32
1107,1035.0,1184.0,523.32,419.32
1108,519.0,511.0,508.32,339.32
1109,510.0,477.0,458.32,189.32
1110,840.0,763.0,652.32,666.32
1111,844.0,638.0,551.32,548.32
1112,865.0,1030.0,489.32,400.32
1113,967.0,895.0,630.32,660.32
1114,946.0,590.0,730.32,785.32
1115,1021.0,1016.0,606.32,257.32
1116,1065.0,1113.0,518.32,409.32
1117,1210.0,1207.0,435.32,409.32
1118,1065.0,904.0,460.32,231.32
1119,855.0,819.0,468.32,752.32
1120,1085.0,975.0,686.32,689.32
1121,825.0,726.0,497.32,729.32
1122,548.0,459.0,542.32,718.32
1123,750.0,613.0,691.32,764.32
1124,916.0,1066.0,639.32,526.32
1125,1007.0,1068.0,577.32,478.32
1126,958.0,862.0,635.32,630.32
1127,1012.0,592.0,693.32,580.32
1128,1061.0,935.0,739.32,768.32
1129,1083.0,1030.0,594.32,758.32
1130,1003.0,1082.0,620.32,464.32
1131,1163.0,1161.0,479.32,639.32
1132,924.0,900.0,562.32,506.32
1133,893.0,867.0,491.32,238.32
1134,1188.0,1240.0,395.32,712.32
1135,826.0,836.0,377.32,678.32
1136,773.0,603.0,540.32,635.32
1137,975.0,774.0,520.32,544.32
1138,635.0,628.0,338.32,567.32
1139,1053.0,1145.0,695.32,514.32
1140,967.0,915.0,623.32,727.32
1141,768.0,527.0,438.32,327.32
1142,1087.0,1157.0,392.32,306.32
1143,1175.0,1280.0,408.32,145.32
1144,936.0,864.0,524.32,743.32
1145,1065.0,1132.0,636.32,474.32
1146,337.0,362.0,212.32,413.32
1147,435.0,251.0,371.32,487.32
1148,402.0,582.0,189.32,126.32
1149,365.0,496.0,267.32,70.32
1150,217.0,160.0,184.32,355.32
1151,506.0,585.0,477.32,456.32
1152,338.0,498.0,250.32,72.32
1153,345.0,457.0,342.32,352.32
1154,306.0,426.0,266.32,82.32
1155,315.0,336.0,215.32,437.32
1156,426.0,580.0,231.32,87.32
1157,429.0,413.0,219.32,501.32
1158,307.0,263.0,232.32,441.32
1159,591.0,716.0,239.32,76.32
1160,424.0,409.0,286.32,526.32
1161,331.0,484.0,217.32,218.32
1162,406.0,510.0,221.32,271.32
1163,466.0,458.0,341.32,485.32
1164,459.0,541.0,246.32,267.32
1165,457.0,567.0,124.32,80.32
1166,428.0,267.0,162.32,297.32
1167,1187.0,1058.0,424.32,240.32
1168,287.0,328.0,255.32,524.32
1169,483.0,282.0,243.32,402.32
1170,391.0,310.0,210.32,368.32
1171,404.0,593.0,192.32,72.32
1172,450.0,520.0,200.32,233.32
1173,379.0,406.0,495.32,714.32
1174,395.0,380.0,327.32,543.32
1175,382.0,467.0,242.32,86.32
1176,526.0,505.0,181.32,420.32
1177,257.0,163.0,378.32,470.32
1178,326.0,507.0,108.32,173.32
1179,350.0,662.0,430.32,570.32
1180,424.0,535.0,201.32,256.32
1181,469.0,567.0,96.32,221.32
1182,580.0,732.0,125.32,64.32
1183,544.0,405.0,149.32,245.32
1184,388.0,184.0,119.32,225.32
1185,264.0,163.0,132.32,292.32
1186,888.0,833.0,436.32,713.32
1187,855.0,862.0,462.32,269.32
1188,972.0,880.0,515.32,764.32
1189,775.0,729.0,623.32,609.32
1190,902.0,919.0,572.32,312.32
1191,864.0,840.0,554.32,757.32
1192,955.0,900.0,483.32,254.32
