,actionPosX1,actionPosX2,actionPosY1,actionPosY2
363,272.0,522.0,116.32,201.32
364,965.0,1048.0,104.32,91.32
365,704.0,612.0,79.32,82.32
366,463.0,576.0,465.32,579.32
367,1184.0,1124.0,179.32,216.32
368,751.0,813.0,120.32,158.32
369,900.0,876.0,99.32,202.32
370,1106.0,1086.0,93.32,364.32
371,602.0,451.0,96.32,239.32
372,695.0,593.0,82.32,117.32
373,848.0,820.0,52.32,154.32
374,201.0,79.0,169.32,297.32
375,495.0,424.0,128.32,417.32
376,934.0,898.0,64.32,185.32
377,910.0,683.0,36.32,111.32
378,585.0,721.0,316.32,77.32
379,695.0,602.0,133.32,294.32
380,776.0,862.0,106.32,58.32
381,782.0,901.0,67.32,82.32
382,784.0,818.0,88.32,213.32
383,581.0,644.0,131.32,196.32
384,883.0,941.0,111.32,106.32
385,964.0,941.0,109.32,223.32
386,830.0,703.0,64.32,184.32
387,214.0,176.0,450.32,647.32
388,813.0,607.0,95.32,238.32
389,902.0,852.0,67.32,167.32
390,826.0,888.0,96.32,210.32
391,775.0,872.0,121.32,65.32
392,753.0,611.0,95.32,306.32
393,573.0,415.0,34.32,319.32
394,644.0,548.0,95.32,220.32
395,752.0,525.0,68.32,212.32
396,708.0,902.0,140.32,91.32
397,828.0,989.0,83.32,85.32
398,1066.0,781.0,37.32,102.32
399,688.0,556.0,147.32,326.32
400,745.0,823.0,37.32,125.32
401,867.0,995.0,70.32,139.32
402,354.0,298.0,181.32,281.32
403,500.0,225.0,26.32,246.32
404,489.0,674.0,78.32,73.32
405,1023.0,1120.0,219.32,309.32
406,535.0,422.0,84.32,144.32
407,789.0,778.0,107.32,172.32
408,715.0,490.0,78.32,215.32
409,626.0,528.0,123.32,187.32
410,962.0,945.0,92.32,146.32
411,602.0,799.0,348.32,100.32
412,557.0,422.0,44.32,137.32
413,521.0,581.0,120.32,172.32
414,485.0,385.0,102.32,260.32
415,747.0,480.0,85.32,183.32
416,508.0,382.0,131.32,232.32
417,576.0,408.0,82.32,140.32
418,698.0,517.0,92.32,195.32
419,578.0,437.0,35.32,89.32
420,728.0,656.0,75.32,124.32
421,1211.0,1122.0,38.32,163.32
422,1084.0,1086.0,36.32,213.32
423,603.0,557.0,165.32,330.32
424,903.0,989.0,114.32,101.32
425,955.0,969.0,240.32,311.32
426,782.0,862.0,82.32,80.32
427,812.0,762.0,80.32,250.32
428,213.0,200.0,213.32,232.32
429,830.0,956.0,109.32,99.32
430,826.0,730.0,88.32,165.32
431,791.0,487.0,106.32,185.32
432,349.0,458.0,114.32,162.32
433,523.0,669.0,53.32,117.32
434,581.0,830.0,178.32,256.32
435,516.0,396.0,155.32,219.32
436,357.0,407.0,184.32,257.32
437,559.0,466.0,139.32,240.32
438,543.0,427.0,79.32,264.32
439,310.0,544.0,106.32,147.32
440,803.0,771.0,116.32,164.32
441,632.0,593.0,139.32,290.32
442,505.0,543.0,432.32,552.32
443,638.0,528.0,93.32,133.32
444,1037.0,782.0,34.32,122.32
445,316.0,271.0,84.32,115.32
446,606.0,795.0,48.32,84.32
447,619.0,748.0,118.32,82.32
448,810.0,816.0,209.32,111.32
