,gameID,actionID,away,home,totalActions,awayTeam,homeTeam
329,6370,31,5.0,8.0,13.0,Eintracht Frankfurt,1. FSV Mainz 05
330,6370,32,4.0,2.0,6.0,Eintracht Frankfurt,1. FSV Mainz 05
331,6370,33,3.0,3.0,6.0,Eintracht Frankfurt,1. FSV Mainz 05
332,6370,52,1.0,0.0,1.0,Eintracht Frankfurt,1. FSV Mainz 05
333,6370,63,2.0,0.0,2.0,Eintracht Frankfurt,1. FSV Mainz 05
334,6370,75,6.0,4.0,10.0,Eintracht Frankfurt,1. FSV Mainz 05
335,6370,79,3.0,2.0,5.0,Eintracht Frankfurt,1. FSV Mainz 05
336,6370,80,2.0,0.0,2.0,Eintracht Frankfurt,1. FSV Mainz 05
337,6370,91,1.0,1.0,2.0,Eintracht Frankfurt,1. FSV Mainz 05
338,6370,115,2.0,2.0,4.0,Eintracht Frankfurt,1. FSV Mainz 05
339,6370,116,0.0,1.0,1.0,Eintracht Frankfurt,1. FSV Mainz 05
340,6370,117,2.0,4.0,6.0,Eintracht Frankfurt,1. FSV Mainz 05
341,6370,118,3.0,4.0,7.0,Eintracht Frankfurt,1. FSV Mainz 05
342,6370,156,1.0,2.0,3.0,Eintracht Frankfurt,1. FSV Mainz 05
343,6370,211,83.0,111.0,194.0,Eintracht Frankfurt,1. FSV Mainz 05
344,6370,212,1.0,3.0,4.0,Eintracht Frankfurt,1. FSV Mainz 05
345,6370,213,16.0,9.0,25.0,Eintracht Frankfurt,1. FSV Mainz 05
346,6370,214,3.0,1.0,4.0,Eintracht Frankfurt,1. FSV Mainz 05
347,6370,218,55.0,57.0,112.0,Eintracht Frankfurt,1. FSV Mainz 05
348,6370,220,2.0,2.0,4.0,Eintracht Frankfurt,1. FSV Mainz 05
349,6370,232,27.0,19.0,46.0,Eintracht Frankfurt,1. FSV Mainz 05
350,6370,247,355.0,461.0,816.0,Eintracht Frankfurt,1. FSV Mainz 05
351,6370,248,150.0,151.0,301.0,Eintracht Frankfurt,1. FSV Mainz 05
352,6370,260,7.0,3.0,10.0,Eintracht Frankfurt,1. FSV Mainz 05
353,6370,261,25.0,20.0,45.0,Eintracht Frankfurt,1. FSV Mainz 05
354,6370,262,6.0,5.0,11.0,Eintracht Frankfurt,1. FSV Mainz 05
355,6370,274,1.0,2.0,3.0,Eintracht Frankfurt,1. FSV Mainz 05
356,6370,275,3.0,3.0,6.0,Eintracht Frankfurt,1. FSV Mainz 05
357,6370,276,0.0,2.0,2.0,Eintracht Frankfurt,1. FSV Mainz 05
358,6370,320,6.0,1.0,7.0,Eintracht Frankfurt,1. FSV Mainz 05
359,6370,342,0.0,1.0,1.0,Eintracht Frankfurt,1. FSV Mainz 05
360,6370,343,0.0,2.0,2.0,Eintracht Frankfurt,1. FSV Mainz 05
361,6370,352,1.0,2.0,3.0,Eintracht Frankfurt,1. FSV Mainz 05
362,6370,353,2.0,1.0,3.0,Eintracht Frankfurt,1. FSV Mainz 05
363,6370,367,0.0,1.0,1.0,Eintracht Frankfurt,1. FSV Mainz 05
364,6370,371,25.0,28.0,53.0,Eintracht Frankfurt,1. FSV Mainz 05
365,6370,375,6.0,3.0,9.0,Eintracht Frankfurt,1. FSV Mainz 05
366,6385,1,1.0,3.0,4.0,FC Bayern Munchen,Borussia Mgladbach
367,6385,2,10.0,4.0,14.0,FC Bayern Munchen,Borussia Mgladbach
368,6385,3,2.0,6.0,8.0,FC Bayern Munchen,Borussia Mgladbach
369,6385,4,20.0,6.0,26.0,FC Bayern Munchen,Borussia Mgladbach
370,6385,6,10.0,2.0,12.0,FC Bayern Munchen,Borussia Mgladbach
371,6385,7,16.0,20.0,36.0,FC Bayern Munchen,Borussia Mgladbach
372,6385,10,2.0,1.0,3.0,FC Bayern Munchen,Borussia Mgladbach
373,6385,11,5.0,4.0,9.0,FC Bayern Munchen,Borussia Mgladbach
374,6385,12,2.0,2.0,4.0,FC Bayern Munchen,Borussia Mgladbach
375,6385,13,3.0,9.0,12.0,FC Bayern Munchen,Borussia Mgladbach
376,6385,15,199.0,179.0,378.0,FC Bayern Munchen,Borussia Mgladbach
377,6385,17,15.0,41.0,56.0,FC Bayern Munchen,Borussia Mgladbach
378,6385,18,12.0,17.0,29.0,FC Bayern Munchen,Borussia Mgladbach
379,6385,19,32.0,20.0,52.0,FC Bayern Munchen,Borussia Mgladbach
380,6385,21,0.0,1.0,1.0,FC Bayern Munchen,Borussia Mgladbach
381,6385,22,13.0,12.0,25.0,FC Bayern Munchen,Borussia Mgladbach
382,6385,23,8.0,1.0,9.0,FC Bayern Munchen,Borussia Mgladbach
383,6385,30,92.0,56.0,148.0,FC Bayern Munchen,Borussia Mgladbach
384,6385,31,6.0,6.0,12.0,FC Bayern Munchen,Borussia Mgladbach
385,6385,32,1.0,1.0,2.0,FC Bayern Munchen,Borussia Mgladbach
386,6385,33,5.0,6.0,11.0,FC Bayern Munchen,Borussia Mgladbach
387,6385,52,1.0,0.0,1.0,FC Bayern Munchen,Borussia Mgladbach
388,6385,64,3.0,4.0,7.0,FC Bayern Munchen,Borussia Mgladbach
389,6385,65,0.0,3.0,3.0,FC Bayern Munchen,Borussia Mgladbach
390,6385,75,5.0,0.0,5.0,FC Bayern Munchen,Borussia Mgladbach
391,6385,79,12.0,22.0,34.0,FC Bayern Munchen,Borussia Mgladbach
392,6385,80,7.0,8.0,15.0,FC Bayern Munchen,Borussia Mgladbach
393,6385,114,1.0,1.0,2.0,FC Bayern Munchen,Borussia Mgladbach
394,6385,115,3.0,2.0,5.0,FC Bayern Munchen,Borussia Mgladbach
395,6385,116,0.0,1.0,1.0,FC Bayern Munchen,Borussia Mgladbach
396,6385,117,2.0,1.0,3.0,FC Bayern Munchen,Borussia Mgladbach
397,6385,118,2.0,1.0,3.0,FC Bayern Munchen,Borussia Mgladbach
398,6385,156,1.0,3.0,4.0,FC Bayern Munchen,Borussia Mgladbach
399,6385,211,80.0,114.0,194.0,FC Bayern Munchen,Borussia Mgladbach
400,6385,212,2.0,3.0,5.0,FC Bayern Munchen,Borussia Mgladbach
401,6385,213,26.0,22.0,48.0,FC Bayern Munchen,Borussia Mgladbach
402,6385,214,1.0,1.0,2.0,FC Bayern Munchen,Borussia Mgladbach
403,6385,215,1.0,0.0,1.0,FC Bayern Munchen,Borussia Mgladbach
404,6385,218,63.0,59.0,122.0,FC Bayern Munchen,Borussia Mgladbach
405,6385,232,16.0,24.0,40.0,FC Bayern Munchen,Borussia Mgladbach
406,6385,247,514.0,330.0,844.0,FC Bayern Munchen,Borussia Mgladbach
407,6385,248,178.0,175.0,353.0,FC Bayern Munchen,Borussia Mgladbach
408,6385,260,9.0,3.0,12.0,FC Bayern Munchen,Borussia Mgladbach
409,6385,261,16.0,15.0,31.0,FC Bayern Munchen,Borussia Mgladbach
410,6385,262,10.0,3.0,13.0,FC Bayern Munchen,Borussia Mgladbach
411,6385,274,5.0,2.0,7.0,FC Bayern Munchen,Borussia Mgladbach
412,6385,275,14.0,4.0,18.0,FC Bayern Munchen,Borussia Mgladbach
413,6385,320,5.0,1.0,6.0,FC Bayern Munchen,Borussia Mgladbach
414,6385,342,1.0,3.0,4.0,FC Bayern Munchen,Borussia Mgladbach
415,6385,343,6.0,0.0,6.0,FC Bayern Munchen,Borussia Mgladbach
416,6385,352,1.0,3.0,4.0,FC Bayern Munchen,Borussia Mgladbach
417,6385,353,3.0,1.0,4.0,FC Bayern Munchen,Borussia Mgladbach
418,6385,367,1.0,2.0,3.0,FC Bayern Munchen,Borussia Mgladbach
419,6385,371,28.0,25.0,53.0,FC Bayern Munchen,Borussia Mgladbach
420,6385,375,0.0,5.0,5.0,FC Bayern Munchen,Borussia Mgladbach
421,6398,1,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
422,6398,2,3.0,6.0,9.0,SV Darmstadt 98,Eintracht Frankfurt
423,6398,3,5.0,1.0,6.0,SV Darmstadt 98,Eintracht Frankfurt
424,6398,4,12.0,6.0,18.0,SV Darmstadt 98,Eintracht Frankfurt
425,6398,6,7.0,10.0,17.0,SV Darmstadt 98,Eintracht Frankfurt
426,6398,7,14.0,11.0,25.0,SV Darmstadt 98,Eintracht Frankfurt
427,6398,10,3.0,4.0,7.0,SV Darmstadt 98,Eintracht Frankfurt
428,6398,11,6.0,6.0,12.0,SV Darmstadt 98,Eintracht Frankfurt
429,6398,12,2.0,4.0,6.0,SV Darmstadt 98,Eintracht Frankfurt
430,6398,13,10.0,7.0,17.0,SV Darmstadt 98,Eintracht Frankfurt
431,6398,15,48.0,36.0,84.0,SV Darmstadt 98,Eintracht Frankfurt
432,6398,17,18.0,16.0,34.0,SV Darmstadt 98,Eintracht Frankfurt
433,6398,18,13.0,5.0,18.0,SV Darmstadt 98,Eintracht Frankfurt
434,6398,19,62.0,75.0,137.0,SV Darmstadt 98,Eintracht Frankfurt
435,6398,21,0.0,2.0,2.0,SV Darmstadt 98,Eintracht Frankfurt
436,6398,22,19.0,9.0,28.0,SV Darmstadt 98,Eintracht Frankfurt
437,6398,23,8.0,7.0,15.0,SV Darmstadt 98,Eintracht Frankfurt
438,6398,30,44.0,36.0,80.0,SV Darmstadt 98,Eintracht Frankfurt
439,6398,31,4.0,3.0,7.0,SV Darmstadt 98,Eintracht Frankfurt
440,6398,32,2.0,2.0,4.0,SV Darmstadt 98,Eintracht Frankfurt
441,6398,33,2.0,4.0,6.0,SV Darmstadt 98,Eintracht Frankfurt
442,6398,52,2.0,1.0,3.0,SV Darmstadt 98,Eintracht Frankfurt
443,6398,63,0.0,2.0,2.0,SV Darmstadt 98,Eintracht Frankfurt
444,6398,75,3.0,5.0,8.0,SV Darmstadt 98,Eintracht Frankfurt
445,6398,79,2.0,3.0,5.0,SV Darmstadt 98,Eintracht Frankfurt
446,6398,80,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
447,6398,114,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
448,6398,115,2.0,3.0,5.0,SV Darmstadt 98,Eintracht Frankfurt
449,6398,118,2.0,1.0,3.0,SV Darmstadt 98,Eintracht Frankfurt
450,6398,156,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
451,6398,211,92.0,88.0,180.0,SV Darmstadt 98,Eintracht Frankfurt
452,6398,212,3.0,3.0,6.0,SV Darmstadt 98,Eintracht Frankfurt
453,6398,213,8.0,2.0,10.0,SV Darmstadt 98,Eintracht Frankfurt
454,6398,214,1.0,1.0,2.0,SV Darmstadt 98,Eintracht Frankfurt
455,6398,232,24.0,16.0,40.0,SV Darmstadt 98,Eintracht Frankfurt
456,6398,247,167.0,457.0,624.0,SV Darmstadt 98,Eintracht Frankfurt
457,6398,248,173.0,188.0,361.0,SV Darmstadt 98,Eintracht Frankfurt
458,6398,260,7.0,10.0,17.0,SV Darmstadt 98,Eintracht Frankfurt
459,6398,261,22.0,12.0,34.0,SV Darmstadt 98,Eintracht Frankfurt
460,6398,262,10.0,7.0,17.0,SV Darmstadt 98,Eintracht Frankfurt
461,6398,274,3.0,3.0,6.0,SV Darmstadt 98,Eintracht Frankfurt
462,6398,275,7.0,5.0,12.0,SV Darmstadt 98,Eintracht Frankfurt
463,6398,276,0.0,1.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
464,6398,320,0.0,2.0,2.0,SV Darmstadt 98,Eintracht Frankfurt
465,6398,342,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
466,6398,343,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
467,6398,352,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
468,6398,353,1.0,0.0,1.0,SV Darmstadt 98,Eintracht Frankfurt
469,6398,371,14.0,26.0,40.0,SV Darmstadt 98,Eintracht Frankfurt
470,6398,375,0.0,3.0,3.0,SV Darmstadt 98,Eintracht Frankfurt
471,6403,1,2.0,4.0,6.0,Borussia Mgladbach,Manchester City
472,6403,2,5.0,22.0,27.0,Borussia Mgladbach,Manchester City
473,6403,3,11.0,34.0,45.0,Borussia Mgladbach,Manchester City
474,6403,4,1.0,23.0,24.0,Borussia Mgladbach,Manchester City
475,6403,6,4.0,13.0,17.0,Borussia Mgladbach,Manchester City
476,6403,7,20.0,36.0,56.0,Borussia Mgladbach,Manchester City
477,6403,11,9.0,8.0,17.0,Borussia Mgladbach,Manchester City
478,6403,12,3.0,1.0,4.0,Borussia Mgladbach,Manchester City
479,6403,13,7.0,0.0,7.0,Borussia Mgladbach,Manchester City
480,6403,15,149.0,99.0,248.0,Borussia Mgladbach,Manchester City
481,6403,17,37.0,9.0,46.0,Borussia Mgladbach,Manchester City
482,6403,18,27.0,25.0,52.0,Borussia Mgladbach,Manchester City
483,6403,19,32.0,65.0,97.0,Borussia Mgladbach,Manchester City
484,6403,21,0.0,1.0,1.0,Borussia Mgladbach,Manchester City
485,6403,22,8.0,12.0,20.0,Borussia Mgladbach,Manchester City
486,6403,23,5.0,13.0,18.0,Borussia Mgladbach,Manchester City
487,6403,30,41.0,65.0,106.0,Borussia Mgladbach,Manchester City
488,6403,31,4.0,9.0,13.0,Borussia Mgladbach,Manchester City
489,6403,32,11.0,3.0,14.0,Borussia Mgladbach,Manchester City
490,6403,33,0.0,2.0,2.0,Borussia Mgladbach,Manchester City
491,6403,63,0.0,3.0,3.0,Borussia Mgladbach,Manchester City
492,6403,64,1.0,1.0,2.0,Borussia Mgladbach,Manchester City
493,6403,65,7.0,0.0,7.0,Borussia Mgladbach,Manchester City
494,6403,75,2.0,6.0,8.0,Borussia Mgladbach,Manchester City
495,6403,79,2.0,1.0,3.0,Borussia Mgladbach,Manchester City
496,6403,80,3.0,1.0,4.0,Borussia Mgladbach,Manchester City
497,6403,114,0.0,1.0,1.0,Borussia Mgladbach,Manchester City
498,6403,115,0.0,5.0,5.0,Borussia Mgladbach,Manchester City
499,6403,117,2.0,1.0,3.0,Borussia Mgladbach,Manchester City
500,6403,118,2.0,1.0,3.0,Borussia Mgladbach,Manchester City
501,6403,156,2.0,4.0,6.0,Borussia Mgladbach,Manchester City
502,6403,211,120.0,88.0,208.0,Borussia Mgladbach,Manchester City
503,6403,212,3.0,3.0,6.0,Borussia Mgladbach,Manchester City
504,6403,213,28.0,12.0,40.0,Borussia Mgladbach,Manchester City
505,6403,214,1.0,0.0,1.0,Borussia Mgladbach,Manchester City
506,6403,218,29.0,41.0,70.0,Borussia Mgladbach,Manchester City
507,6403,220,1.0,0.0,1.0,Borussia Mgladbach,Manchester City
508,6403,232,26.0,14.0,40.0,Borussia Mgladbach,Manchester City
509,6403,247,503.0,507.0,1010.0,Borussia Mgladbach,Manchester City
510,6403,248,172.0,177.0,349.0,Borussia Mgladbach,Manchester City
511,6403,260,0.0,7.0,7.0,Borussia Mgladbach,Manchester City
512,6403,261,10.0,12.0,22.0,Borussia Mgladbach,Manchester City
513,6403,262,4.0,6.0,10.0,Borussia Mgladbach,Manchester City
514,6403,274,2.0,6.0,8.0,Borussia Mgladbach,Manchester City
515,6403,275,2.0,10.0,12.0,Borussia Mgladbach,Manchester City
516,6403,320,2.0,15.0,17.0,Borussia Mgladbach,Manchester City
517,6403,342,1.0,2.0,3.0,Borussia Mgladbach,Manchester City
518,6403,343,1.0,5.0,6.0,Borussia Mgladbach,Manchester City
519,6403,352,3.0,3.0,6.0,Borussia Mgladbach,Manchester City
520,6403,353,1.0,5.0,6.0,Borussia Mgladbach,Manchester City
521,6403,367,1.0,2.0,3.0,Borussia Mgladbach,Manchester City
522,6403,371,28.0,23.0,51.0,Borussia Mgladbach,Manchester City
523,6403,375,3.0,4.0,7.0,Borussia Mgladbach,Manchester City
524,6418,1,0.0,5.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
525,6418,2,2.0,3.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
526,6418,3,4.0,6.0,10.0,Borussia Mgladbach,Bayer 04 Leverkusen
527,6418,4,3.0,5.0,8.0,Borussia Mgladbach,Bayer 04 Leverkusen
528,6418,6,9.0,8.0,17.0,Borussia Mgladbach,Bayer 04 Leverkusen
529,6418,7,12.0,28.0,40.0,Borussia Mgladbach,Bayer 04 Leverkusen
530,6418,10,2.0,0.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
531,6418,11,4.0,5.0,9.0,Borussia Mgladbach,Bayer 04 Leverkusen
532,6418,12,4.0,8.0,12.0,Borussia Mgladbach,Bayer 04 Leverkusen
533,6418,13,5.0,2.0,7.0,Borussia Mgladbach,Bayer 04 Leverkusen
534,6418,15,9.0,9.0,18.0,Borussia Mgladbach,Bayer 04 Leverkusen
535,6418,17,2.0,6.0,8.0,Borussia Mgladbach,Bayer 04 Leverkusen
536,6418,18,11.0,19.0,30.0,Borussia Mgladbach,Bayer 04 Leverkusen
537,6418,19,30.0,25.0,55.0,Borussia Mgladbach,Bayer 04 Leverkusen
538,6418,21,2.0,2.0,4.0,Borussia Mgladbach,Bayer 04 Leverkusen
539,6418,22,13.0,19.0,32.0,Borussia Mgladbach,Bayer 04 Leverkusen
540,6418,23,4.0,6.0,10.0,Borussia Mgladbach,Bayer 04 Leverkusen
541,6418,30,16.0,43.0,59.0,Borussia Mgladbach,Bayer 04 Leverkusen
542,6418,31,2.0,6.0,8.0,Borussia Mgladbach,Bayer 04 Leverkusen
543,6418,33,1.0,1.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
544,6418,62,2.0,0.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
545,6418,63,1.0,0.0,1.0,Borussia Mgladbach,Bayer 04 Leverkusen
546,6418,65,1.0,1.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
547,6418,75,1.0,7.0,8.0,Borussia Mgladbach,Bayer 04 Leverkusen
548,6418,79,8.0,10.0,18.0,Borussia Mgladbach,Bayer 04 Leverkusen
549,6418,80,2.0,10.0,12.0,Borussia Mgladbach,Bayer 04 Leverkusen
550,6418,115,1.0,1.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
551,6418,156,0.0,5.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
552,6418,211,81.0,67.0,148.0,Borussia Mgladbach,Bayer 04 Leverkusen
553,6418,212,3.0,3.0,6.0,Borussia Mgladbach,Bayer 04 Leverkusen
554,6418,213,19.0,16.0,35.0,Borussia Mgladbach,Bayer 04 Leverkusen
555,6418,215,1.0,1.0,2.0,Borussia Mgladbach,Bayer 04 Leverkusen
556,6418,218,50.0,56.0,106.0,Borussia Mgladbach,Bayer 04 Leverkusen
557,6418,232,20.0,27.0,47.0,Borussia Mgladbach,Bayer 04 Leverkusen
558,6418,247,399.0,342.0,741.0,Borussia Mgladbach,Bayer 04 Leverkusen
559,6418,248,183.0,163.0,346.0,Borussia Mgladbach,Bayer 04 Leverkusen
560,6418,260,2.0,4.0,6.0,Borussia Mgladbach,Bayer 04 Leverkusen
561,6418,261,11.0,16.0,27.0,Borussia Mgladbach,Bayer 04 Leverkusen
562,6418,262,2.0,7.0,9.0,Borussia Mgladbach,Bayer 04 Leverkusen
563,6418,274,2.0,1.0,3.0,Borussia Mgladbach,Bayer 04 Leverkusen
564,6418,275,7.0,3.0,10.0,Borussia Mgladbach,Bayer 04 Leverkusen
565,6418,276,1.0,0.0,1.0,Borussia Mgladbach,Bayer 04 Leverkusen
566,6418,320,7.0,0.0,7.0,Borussia Mgladbach,Bayer 04 Leverkusen
567,6418,342,0.0,5.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
568,6418,343,2.0,2.0,4.0,Borussia Mgladbach,Bayer 04 Leverkusen
569,6418,352,3.0,2.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
570,6418,353,5.0,0.0,5.0,Borussia Mgladbach,Bayer 04 Leverkusen
571,6418,367,0.0,3.0,3.0,Borussia Mgladbach,Bayer 04 Leverkusen
572,6418,371,35.0,34.0,69.0,Borussia Mgladbach,Bayer 04 Leverkusen
573,6418,375,7.0,8.0,15.0,Borussia Mgladbach,Bayer 04 Leverkusen
574,6425,1,1.0,4.0,5.0,Eintracht Frankfurt,Borussia Dortmund
575,6425,2,1.0,26.0,27.0,Eintracht Frankfurt,Borussia Dortmund
576,6425,3,7.0,24.0,31.0,Eintracht Frankfurt,Borussia Dortmund
577,6425,4,2.0,10.0,12.0,Eintracht Frankfurt,Borussia Dortmund
578,6425,6,5.0,7.0,12.0,Eintracht Frankfurt,Borussia Dortmund
579,6425,7,26.0,23.0,49.0,Eintracht Frankfurt,Borussia Dortmund
580,6425,10,2.0,0.0,2.0,Eintracht Frankfurt,Borussia Dortmund
581,6425,11,14.0,4.0,18.0,Eintracht Frankfurt,Borussia Dortmund
582,6425,12,2.0,4.0,6.0,Eintracht Frankfurt,Borussia Dortmund
583,6425,13,14.0,1.0,15.0,Eintracht Frankfurt,Borussia Dortmund
584,6425,15,113.0,71.0,184.0,Eintracht Frankfurt,Borussia Dortmund
585,6425,17,41.0,2.0,43.0,Eintracht Frankfurt,Borussia Dortmund
586,6425,18,13.0,14.0,27.0,Eintracht Frankfurt,Borussia Dortmund
587,6425,19,16.0,59.0,75.0,Eintracht Frankfurt,Borussia Dortmund
588,6425,20,0.0,1.0,1.0,Eintracht Frankfurt,Borussia Dortmund
589,6425,22,4.0,3.0,7.0,Eintracht Frankfurt,Borussia Dortmund
590,6425,23,1.0,21.0,22.0,Eintracht Frankfurt,Borussia Dortmund
591,6425,30,11.0,76.0,87.0,Eintracht Frankfurt,Borussia Dortmund
592,6425,31,2.0,11.0,13.0,Eintracht Frankfurt,Borussia Dortmund
593,6425,32,8.0,3.0,11.0,Eintracht Frankfurt,Borussia Dortmund
594,6425,33,1.0,7.0,8.0,Eintracht Frankfurt,Borussia Dortmund
595,6425,64,0.0,1.0,1.0,Eintracht Frankfurt,Borussia Dortmund
596,6425,65,1.0,3.0,4.0,Eintracht Frankfurt,Borussia Dortmund
597,6425,75,2.0,4.0,6.0,Eintracht Frankfurt,Borussia Dortmund
598,6425,79,3.0,0.0,3.0,Eintracht Frankfurt,Borussia Dortmund
599,6425,80,1.0,1.0,2.0,Eintracht Frankfurt,Borussia Dortmund
600,6425,114,0.0,3.0,3.0,Eintracht Frankfurt,Borussia Dortmund
601,6425,115,1.0,2.0,3.0,Eintracht Frankfurt,Borussia Dortmund
602,6425,116,0.0,1.0,1.0,Eintracht Frankfurt,Borussia Dortmund
603,6425,117,0.0,4.0,4.0,Eintracht Frankfurt,Borussia Dortmund
604,6425,118,3.0,0.0,3.0,Eintracht Frankfurt,Borussia Dortmund
605,6425,156,1.0,4.0,5.0,Eintracht Frankfurt,Borussia Dortmund
606,6425,211,84.0,60.0,144.0,Eintracht Frankfurt,Borussia Dortmund
607,6425,212,2.0,3.0,5.0,Eintracht Frankfurt,Borussia Dortmund
608,6425,213,8.0,7.0,15.0,Eintracht Frankfurt,Borussia Dortmund
609,6425,218,49.0,27.0,76.0,Eintracht Frankfurt,Borussia Dortmund
610,6425,232,20.0,22.0,42.0,Eintracht Frankfurt,Borussia Dortmund
611,6425,247,217.0,820.0,1037.0,Eintracht Frankfurt,Borussia Dortmund
612,6425,248,137.0,123.0,260.0,Eintracht Frankfurt,Borussia Dortmund
613,6425,260,1.0,14.0,15.0,Eintracht Frankfurt,Borussia Dortmund
614,6425,261,11.0,3.0,14.0,Eintracht Frankfurt,Borussia Dortmund
615,6425,262,1.0,9.0,10.0,Eintracht Frankfurt,Borussia Dortmund
616,6425,274,1.0,6.0,7.0,Eintracht Frankfurt,Borussia Dortmund
617,6425,275,5.0,6.0,11.0,Eintracht Frankfurt,Borussia Dortmund
618,6425,320,6.0,1.0,7.0,Eintracht Frankfurt,Borussia Dortmund
619,6425,342,1.0,3.0,4.0,Eintracht Frankfurt,Borussia Dortmund
620,6425,352,1.0,4.0,5.0,Eintracht Frankfurt,Borussia Dortmund
621,6425,353,4.0,1.0,5.0,Eintracht Frankfurt,Borussia Dortmund
622,6425,367,1.0,3.0,4.0,Eintracht Frankfurt,Borussia Dortmund
623,6425,371,19.0,23.0,42.0,Eintracht Frankfurt,Borussia Dortmund
624,6425,375,5.0,1.0,6.0,Eintracht Frankfurt,Borussia Dortmund
625,6450,1,1.0,2.0,3.0,SV Werder Bremen,Eintracht Frankfurt
626,6450,2,5.0,8.0,13.0,SV Werder Bremen,Eintracht Frankfurt
627,6450,3,3.0,1.0,4.0,SV Werder Bremen,Eintracht Frankfurt
628,6450,4,5.0,7.0,12.0,SV Werder Bremen,Eintracht Frankfurt
629,6450,6,15.0,11.0,26.0,SV Werder Bremen,Eintracht Frankfurt
630,6450,7,46.0,39.0,85.0,SV Werder Bremen,Eintracht Frankfurt
631,6450,10,4.0,3.0,7.0,SV Werder Bremen,Eintracht Frankfurt
632,6450,11,6.0,14.0,20.0,SV Werder Bremen,Eintracht Frankfurt
633,6450,12,4.0,10.0,14.0,SV Werder Bremen,Eintracht Frankfurt
634,6450,13,6.0,3.0,9.0,SV Werder Bremen,Eintracht Frankfurt
635,6450,15,105.0,116.0,221.0,SV Werder Bremen,Eintracht Frankfurt
636,6450,17,16.0,11.0,27.0,SV Werder Bremen,Eintracht Frankfurt
637,6450,18,23.0,34.0,57.0,SV Werder Bremen,Eintracht Frankfurt
638,6450,19,22.0,25.0,47.0,SV Werder Bremen,Eintracht Frankfurt
639,6450,21,2.0,1.0,3.0,SV Werder Bremen,Eintracht Frankfurt
640,6450,22,14.0,20.0,34.0,SV Werder Bremen,Eintracht Frankfurt
641,6450,23,6.0,9.0,15.0,SV Werder Bremen,Eintracht Frankfurt
642,6450,30,29.0,43.0,72.0,SV Werder Bremen,Eintracht Frankfurt
643,6450,31,4.0,6.0,10.0,SV Werder Bremen,Eintracht Frankfurt
644,6450,32,1.0,0.0,1.0,SV Werder Bremen,Eintracht Frankfurt
645,6450,33,6.0,6.0,12.0,SV Werder Bremen,Eintracht Frankfurt
646,6450,63,2.0,0.0,2.0,SV Werder Bremen,Eintracht Frankfurt
647,6450,65,0.0,1.0,1.0,SV Werder Bremen,Eintracht Frankfurt
648,6450,75,3.0,6.0,9.0,SV Werder Bremen,Eintracht Frankfurt
649,6450,79,18.0,26.0,44.0,SV Werder Bremen,Eintracht Frankfurt
650,6450,80,14.0,13.0,27.0,SV Werder Bremen,Eintracht Frankfurt
651,6450,114,2.0,1.0,3.0,SV Werder Bremen,Eintracht Frankfurt
652,6450,115,3.0,3.0,6.0,SV Werder Bremen,Eintracht Frankfurt
653,6450,116,2.0,0.0,2.0,SV Werder Bremen,Eintracht Frankfurt
654,6450,118,3.0,4.0,7.0,SV Werder Bremen,Eintracht Frankfurt
655,6450,156,1.0,2.0,3.0,SV Werder Bremen,Eintracht Frankfurt
656,6450,211,93.0,103.0,196.0,SV Werder Bremen,Eintracht Frankfurt
657,6450,212,3.0,2.0,5.0,SV Werder Bremen,Eintracht Frankfurt
658,6450,213,10.0,14.0,24.0,SV Werder Bremen,Eintracht Frankfurt
659,6450,214,0.0,2.0,2.0,SV Werder Bremen,Eintracht Frankfurt
660,6450,218,88.0,78.0,166.0,SV Werder Bremen,Eintracht Frankfurt
661,6450,220,1.0,0.0,1.0,SV Werder Bremen,Eintracht Frankfurt
662,6450,232,31.0,29.0,60.0,SV Werder Bremen,Eintracht Frankfurt
663,6450,247,251.0,290.0,541.0,SV Werder Bremen,Eintracht Frankfurt
664,6450,248,194.0,187.0,381.0,SV Werder Bremen,Eintracht Frankfurt
665,6450,260,3.0,6.0,9.0,SV Werder Bremen,Eintracht Frankfurt
666,6450,261,19.0,20.0,39.0,SV Werder Bremen,Eintracht Frankfurt
667,6450,262,3.0,8.0,11.0,SV Werder Bremen,Eintracht Frankfurt
668,6450,274,1.0,4.0,5.0,SV Werder Bremen,Eintracht Frankfurt
