ID,actionIDNaziv,actionOptionIDN,playerID,actionPosX1,actionPosY1,actionPosX2,actionPosY2,domaci,gosti,start_sector,name
6404141,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,206,203.32,742,220.32,Borussia Mgladbach,FC Bayern Munchen,1,Y. Sommer
6404143,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,206,203.32,742,220.32,Borussia Mgladbach,FC Bayern Munchen,1,Y. Sommer
6404277,NETOCNO DODAVANJE,0,102647,175,349.32,409,594.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404278,LOPTA PO ZRAKU,NETOCNO DODAVANJE,102647,175,349.32,409,594.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404282,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,102647,175,349.32,409,594.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404313,NETOCNO DODAVANJE,0,11341,287,423.32,891,132.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404314,IZVODENJE SLOBODNOG UDARCA,SLOBODAN UDARAC DODAVANJE,11341,287,423.32,891,132.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404315,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,287,423.32,891,132.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404316,ISPUCAVANJE NETOCNO,NETOCNO DODAVANJE,11341,287,423.32,891,132.32,Borussia Mgladbach,FC Bayern Munchen,5,Y. Sommer
6404506,TOCNO DODAVANJE,0,102647,136,435.32,154,347.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404507,NIJE IZGUBLJENA,TOCNO DODAVANJE,102647,136,435.32,154,347.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404508,SKOK GLAVOM,TOCNO DODAVANJE,102647,136,435.32,154,347.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6404518,NETOCNO DODAVANJE,0,206309,247,248.32,834,62.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6404519,LOPTA PO ZRAKU,NETOCNO DODAVANJE,206309,247,248.32,834,62.32,Borussia Mgladbach,FC Bayern Munchen,5,A. Christensen
6404601,OUT,IZGUBLJEN OUT,205485,346,118.32,294,27.32,Borussia Mgladbach,FC Bayern Munchen,1,M. Dahoud
6404602,NIJE IZGUBLJENA,OUT,205485,346,118.32,294,27.32,Borussia Mgladbach,FC Bayern Munchen,1,M. Dahoud
6404603,LOPTA PO ZRAKU,OUT,205485,346,118.32,294,27.32,Borussia Mgladbach,FC Bayern Munchen,1,M. Dahoud
6406116,TOCNO DODAVANJE,0,126631,259,174.32,282,295.32,Borussia Mgladbach,FC Bayern Munchen,1,J. Korb
6406121,TOCNO DODAVANJE,0,205485,271,307.32,226,337.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406123,TOCNO DODAVANJE,0,11500,220,340.32,217,290.32,Borussia Mgladbach,FC Bayern Munchen,5,Raffael
6406124,UDARAC IZVAN OKVIRA,0,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406126,UDARAC,PO ZRAKU,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406128,UDARAC,LOS,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406129,UDARAC,ZONA,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406131,UDARAC,DESNA NOGA,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6406132,UDARAC,IZ VOLEJA,205485,215,290.32,60,330.32,Borussia Mgladbach,FC Bayern Munchen,5,M. Dahoud
6407360,UDARAC U OKVIR,0,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407362,UDARAC,PO ZEMLJI,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407363,UDARAC,ODLICAN,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407364,UDARAC,ZONA,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407366,UDARAC,DESNA NOGA,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407368,PRILIKA ZA GOL,1 NA 1 S GOLMANOM,126631,195,353.32,150,376.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Korb
6407507,GOL,NOGOM,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6407509,UDARAC U OKVIR,0,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6407512,UDARAC,PO ZRAKU,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6407515,UDARAC,ODLICAN,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6407518,UDARAC,ZONA,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6407519,UDARAC,DESNA NOGA,39479,175,394.32,50,420.32,Borussia Mgladbach,FC Bayern Munchen,5,L. Stindl
6408847,TOCNO DODAVANJE,0,39479,270,83.32,271,161.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6408848,LOPTA PO ZRAKU,TOCNO DODAVANJE,39479,270,83.32,271,161.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6408890,TOCNO DODAVANJE,0,126631,271,101.32,288,208.32,Borussia Mgladbach,FC Bayern Munchen,1,J. Korb
6408895,NETOCNO DODAVANJE,0,11500,284,215.32,369,130.32,Borussia Mgladbach,FC Bayern Munchen,1,Raffael
6410298,NETOCNO DODAVANJE,0,102647,299,343.32,282,343.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6410301,IZGUBLJENA LOPTA,IZGUBLJENA U DRIBLINGU,102647,299,343.32,282,343.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6410347,TOCNO DODAVANJE,0,102647,316,299.32,169,198.32,Borussia Mgladbach,FC Bayern Munchen,5,G. Xhaka
6410350,TOCNO DODAVANJE,0,39479,165,197.32,242,523.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6410351,LOPTA PO ZRAKU,TOCNO DODAVANJE,39479,165,197.32,242,523.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6410352,POKUSAJI ASISTENCIJE,POVRATNA,39479,165,197.32,242,523.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6410363,NETOCNO DODAVANJE,0,115078,236,448.32,225,446.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6410365,UDARAC,UDARAC U BLOK,115078,236,448.32,225,446.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6410367,UDARAC,PO ZRAKU,115078,236,448.32,225,446.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6410368,UDARAC,LOS,115078,236,448.32,225,446.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6410370,UDARAC,DESNA NOGA,115078,236,448.32,225,446.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6410440,TOCNO DODAVANJE,0,39479,289,162.32,112,253.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6410442,NIJE IZGUBLJENA,TOCNO DODAVANJE,39479,289,162.32,112,253.32,Borussia Mgladbach,FC Bayern Munchen,1,L. Stindl
6410447,ZALEDE,MINIMALNO ZALEDE,115078,186,245.32,112,253.32,Borussia Mgladbach,FC Bayern Munchen,5,J. Drmic
6427512,GOL,NOGOM,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6427513,UDARAC U OKVIR,0,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6427514,UDARAC,PO ZEMLJI,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6427515,UDARAC,ODLICAN,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6427516,UDARAC,ZONA,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6427517,UDARAC,DESNA NOGA,16894,194,345.32,50,443.32,Borussia Mgladbach,FC Bayern Munchen,5,F. Johnson
6429436,UDARAC IZVAN OKVIRA,0,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6429437,UDARAC,DESNA NOGA,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6429438,UDARAC,ODLICAN,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6429439,UDARAC,PO ZRAKU,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6429440,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6429441,PRILIKA ZA GOL,PODVALJENA LOPTA,126631,174,268.32,65,380.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430382,GOL,NOGOM,126631,199,306.32,50,441.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430383,UDARAC U OKVIR,0,126631,199,306.32,50,441.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430386,UDARAC,PO ZRAKU,126631,199,306.32,50,441.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430387,UDARAC,ODLICAN,126631,199,306.32,50,441.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430388,UDARAC,DESNA NOGA,126631,199,306.32,50,441.32,Manchester City,Borussia Mgladbach,5,J. Korb
6430903,TOCNO DODAVANJE,0,126631,190,157.32,390,191.32,Manchester City,Borussia Mgladbach,1,J. Korb
6430904,ATRAKTIVNO,KVALITETNO UTRCAVANJE U PROSTOR,126631,190,157.32,390,191.32,Manchester City,Borussia Mgladbach,1,J. Korb
6431876,TOCNO DODAVANJE,0,16087,159,204.32,254,233.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6431877,OBRANA OD PROTIVNIKA,BLOKIRAN CENTARSUT,16087,159,204.32,254,233.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6431878,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,159,204.32,254,233.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6431879,NIJE IZGUBLJENA,TOCNO DODAVANJE,16087,159,204.32,254,233.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6431880,TOCNO DODAVANJE,0,102647,248,214.32,312,173.32,Manchester City,Borussia Mgladbach,1,G. Xhaka
6431882,TOCNO DODAVANJE,0,4610,311,174.32,444,228.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6431883,LOPTA PO ZRAKU,TOCNO DODAVANJE,4610,311,174.32,444,228.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6431936,TOCNO DODAVANJE,0,11341,188,399.32,476,71.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6431937,DODAVANJE RUKOM DUGO,TOCNO DODAVANJE,11341,188,399.32,476,71.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6431938,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,188,399.32,476,71.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432074,TOCNO DODAVANJE,0,205485,299,299.32,229,284.32,Manchester City,Borussia Mgladbach,5,M. Dahoud
6432075,ODUZETE LOPTE,PRESJECENA LOPTA,205485,299,299.32,229,284.32,Manchester City,Borussia Mgladbach,5,M. Dahoud
6432077,NETOCNO DODAVANJE,0,16087,228,281.32,623,516.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432078,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,228,281.32,623,516.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432142,TOCNO DODAVANJE,0,102647,199,349.32,430,171.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6432143,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,102647,199,349.32,430,171.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6432144,NIJE IZGUBLJENA,TOCNO DODAVANJE,102647,199,349.32,430,171.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6432218,NETOCNO DODAVANJE,0,205180,129,384.32,227,307.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6432219,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,205180,129,384.32,227,307.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6432220,NIJE IZGUBLJENA,NETOCNO DODAVANJE,205180,129,384.32,227,307.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6432273,TOCNO DODAVANJE,0,4610,199,350.32,283,385.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432274,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,4610,199,350.32,283,385.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432275,NIJE IZGUBLJENA,TOCNO DODAVANJE,4610,199,350.32,283,385.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432276,NETOCNO DODAVANJE,0,205485,285,386.32,529,136.32,Manchester City,Borussia Mgladbach,5,M. Dahoud
6432277,LOPTA PO ZRAKU,NETOCNO DODAVANJE,205485,285,386.32,529,136.32,Manchester City,Borussia Mgladbach,5,M. Dahoud
6432313,NETOCNO DODAVANJE,0,11341,106,426.32,616,162.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432314,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,106,426.32,616,162.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432345,TOCNO DODAVANJE,0,11341,234,416.32,237,586.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432346,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,234,416.32,237,586.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432347,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,234,416.32,237,586.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432393,TOCNO DODAVANJE,0,11341,116,396.32,138,679.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432396,NETOCNO DODAVANJE,0,11341,126,241.32,522,86.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432397,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,126,241.32,522,86.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432474,TOCNO DODAVANJE,0,11341,208,359.32,255,163.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432480,NETOCNO DODAVANJE,0,16087,230,250.32,639,371.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432481,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,230,250.32,639,371.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432561,NETOCNO DODAVANJE,0,4610,333,34.32,550,72.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6432562,NIJE IZGUBLJENA,NETOCNO DODAVANJE,4610,333,34.32,550,72.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6432572,OUT,IZGUBLJEN OUT,205180,240,352.32,513,29.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6432573,LOPTA PO ZRAKU,OUT,205180,240,352.32,513,29.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6432601,UHVACENA LOPTA,UDARAC U OKVIR,11341,229,383.32,94,410.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432602,OBRANA RUKOM,UDARAC U OKVIR,11341,229,383.32,94,410.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432603,OBRANA NISKO,UDARAC U OKVIR,11341,229,383.32,94,410.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432604,NETOCNO DODAVANJE,0,11341,231,357.32,783,92.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432605,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,231,357.32,783,92.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432620,TOCNO DODAVANJE,0,16087,197,169.32,486,275.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6432731,UHVACENA LOPTA,NETOCNO DODAVANJE,11341,113,209.32,84,388.32,Manchester City,Borussia Mgladbach,1,Y. Sommer
6432742,NETOCNO DODAVANJE,0,11341,248,414.32,836,193.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432743,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,248,414.32,836,193.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432774,NETOCNO DODAVANJE,0,206309,198,441.32,271,249.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432775,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,206309,198,441.32,271,249.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432776,SKOK GLAVOM,NETOCNO DODAVANJE,206309,198,441.32,271,249.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432778,NIJE IZGUBLJENA,NETOCNO DODAVANJE,206309,198,441.32,271,249.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432789,OUT,IZGUBLJEN OUT,4610,242,250.32,183,25.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432790,OBRANA OD PROTIVNIKA,BLOK UDARAC,4610,242,250.32,183,25.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432791,NIJE IZGUBLJENA,OUT,4610,242,250.32,183,25.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432852,OUT,IZGUBLJEN OUT,16087,239,91.32,200,28.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6432853,IZGUBLJENA LOPTA,IZGUBLJENA U PRIMANJU,16087,239,91.32,200,28.32,Manchester City,Borussia Mgladbach,1,H. Nordtveit
6432875,NETOCNO DODAVANJE,0,16087,189,236.32,274,367.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432876,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,189,236.32,274,367.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432877,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,189,236.32,274,367.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6432887,NETOCNO DODAVANJE,0,206309,237,379.32,206,518.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432888,OBRANA OD PROTIVNIKA,BLOK UDARAC,206309,237,379.32,206,518.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432889,LOPTA PO ZRAKU,NETOCNO DODAVANJE,206309,237,379.32,206,518.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432890,NIJE IZGUBLJENA,NETOCNO DODAVANJE,206309,237,379.32,206,518.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6432899,TOCNO DODAVANJE,0,11341,87,421.32,175,353.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432900,ODBIJENA LOPTA,TOCNO DODAVANJE,11341,87,421.32,175,353.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432901,LOPTA PO ZRAKU,TOCNO DODAVANJE,11341,87,421.32,175,353.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432902,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,87,421.32,175,353.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6432903,NETOCNO DODAVANJE,0,4610,183,349.32,394,419.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432904,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,183,349.32,394,419.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432905,NIJE IZGUBLJENA,NETOCNO DODAVANJE,4610,183,349.32,394,419.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432906,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,4610,183,349.32,394,419.32,Manchester City,Borussia Mgladbach,5,O. Wendt
6432939,OUT,IZGUBLJEN OUT,39479,196,323.32,294,35.32,Manchester City,Borussia Mgladbach,5,L. Stindl
6432940,OBRANA OD PROTIVNIKA,BLOK UDARAC,39479,196,323.32,294,35.32,Manchester City,Borussia Mgladbach,5,L. Stindl
6432941,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,39479,196,323.32,294,35.32,Manchester City,Borussia Mgladbach,5,L. Stindl
6432942,NIJE IZGUBLJENA,OUT,39479,196,323.32,294,35.32,Manchester City,Borussia Mgladbach,5,L. Stindl
6432998,KORNER,IZGUBLJEN KORNER,4610,170,199.32,30,341.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6432999,LOPTA PO ZRAKU,KORNER,4610,170,199.32,30,341.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433000,OBRANA OD PROTIVNIKA,BLOKIRAN CENTARSUT,4610,170,199.32,30,341.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433001,NIJE IZGUBLJENA,KORNER,4610,170,199.32,30,341.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433008,DUEL IGRACA,DOBIVEN DUEL - U ZRAKU,16894,177,364.32,0,0.0,Manchester City,Borussia Mgladbach,5,F. Johnson
6433011,NETOCNO DODAVANJE,0,16894,179,357.32,424,650.32,Manchester City,Borussia Mgladbach,5,F. Johnson
6433012,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16894,179,357.32,424,650.32,Manchester City,Borussia Mgladbach,5,F. Johnson
6433013,SKOK GLAVOM,NETOCNO DODAVANJE,16894,179,357.32,424,650.32,Manchester City,Borussia Mgladbach,5,F. Johnson
6433015,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16894,179,357.32,424,650.32,Manchester City,Borussia Mgladbach,5,F. Johnson
6433051,TOCNO DODAVANJE,0,11341,165,308.32,319,144.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433053,DODAVANJE RUKOM KRATKO,TOCNO DODAVANJE,11341,165,308.32,319,144.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433054,NIJE IZGUBLJENA,TOCNO DODAVANJE,11341,165,308.32,319,144.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433152,TOCNO DODAVANJE,0,102647,225,438.32,95,422.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433154,NAZAD GOLMANU GLAVOM,TOCNO DODAVANJE,102647,225,438.32,95,422.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433228,TOCNO DODAVANJE,0,102647,236,285.32,202,205.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433229,LOPTA PO ZRAKU,TOCNO DODAVANJE,102647,236,285.32,202,205.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433230,NIJE IZGUBLJENA,TOCNO DODAVANJE,102647,236,285.32,202,205.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433231,NETOCNO DODAVANJE,0,4610,201,199.32,523,490.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433232,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,201,199.32,523,490.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433365,NETOCNO DODAVANJE,0,102647,220,400.32,601,424.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433366,LOPTA PO ZRAKU,NETOCNO DODAVANJE,102647,220,400.32,601,424.32,Manchester City,Borussia Mgladbach,5,G. Xhaka
6433413,DUEL IGRACA,DOBIVEN DUEL - U ZRAKU,16087,143,392.32,0,0.0,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433414,NETOCNO DODAVANJE,0,16087,147,395.32,236,224.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433415,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,147,395.32,236,224.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433416,SKOK GLAVOM,NETOCNO DODAVANJE,16087,147,395.32,236,224.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433417,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,147,395.32,236,224.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433426,UHVACENA LOPTA,NETOCNO DODAVANJE,11341,129,181.32,74,374.32,Manchester City,Borussia Mgladbach,1,Y. Sommer
6433444,NETOCNO DODAVANJE,0,4610,76,101.32,112,95.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433445,LOPTA PO ZRAKU,NETOCNO DODAVANJE,4610,76,101.32,112,95.32,Manchester City,Borussia Mgladbach,1,O. Wendt
6433453,NETOCNO DODAVANJE,0,11341,107,376.32,769,210.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433454,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,107,376.32,769,210.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433508,NETOCNO DODAVANJE,0,206309,119,383.32,148,467.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433509,NIJE IZGUBLJENA,NETOCNO DODAVANJE,206309,119,383.32,148,467.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433697,NETOCNO DODAVANJE,0,16087,150,441.32,143,465.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433699,VELIKE POGRESKE,PRIMLJEN GOL,16087,150,441.32,143,465.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433700,OBRANA OD PROTIVNIKA,BLOK UDARAC,16087,150,441.32,143,465.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433701,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,150,441.32,143,465.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433852,NETOCNO DODAVANJE,0,11341,109,396.32,745,172.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433853,LOPTA PO ZRAKU,NETOCNO DODAVANJE,11341,109,396.32,745,172.32,Manchester City,Borussia Mgladbach,5,Y. Sommer
6433919,DUEL IGRACA,DOBIVEN DUEL - U ZRAKU,206309,172,346.32,0,0.0,Manchester City,Borussia Mgladbach,5,A. Christensen
6433922,TOCNO DODAVANJE,0,206309,167,346.32,243,513.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433923,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,206309,167,346.32,243,513.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433925,SKOK GLAVOM,TOCNO DODAVANJE,206309,167,346.32,243,513.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433926,NIJE IZGUBLJENA,TOCNO DODAVANJE,206309,167,346.32,243,513.32,Manchester City,Borussia Mgladbach,5,A. Christensen
6433945,NETOCNO DODAVANJE,0,16087,119,434.32,306,628.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433946,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,16087,119,434.32,306,628.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433947,LOPTA PO ZRAKU,NETOCNO DODAVANJE,16087,119,434.32,306,628.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6433948,NIJE IZGUBLJENA,NETOCNO DODAVANJE,16087,119,434.32,306,628.32,Manchester City,Borussia Mgladbach,5,H. Nordtveit
6434068,NETOCNO DODAVANJE,0,205180,118,386.32,110,333.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
6434069,OBRANA OD PROTIVNIKA,OTKLONJENA OPASNOST,205180,118,386.32,110,333.32,Manchester City,Borussia Mgladbach,5,N. Elvedi
